1642.2432000000001,1942.46291539
1633.632,144.54898294
1622.3999999999999,278.522909
1622.1504,4000
1619.6544,5000
1611.6672,80.501248
1608.9216000000001,4312
1607.4239999999998,835.56872701
1599.1872,4.799
1583.5872,4.799
1576.7232000000001,21.60580177
1571.4815999999998,1310.586953
1565.9904,594
1560.7488,288
1560.1248,970.4020496
1559.7504000000001,4.39e-05
1544.4,9.696
1535.6640000000002,972.78137447
1535.5392,1954.69422277
1530.7967999999998,977.34711138
1527.4272,21.99
1521.312,31.88818135
1515.696,22.73840056
1509.8304,150.78018295
1509.5808,143.53155816
1509.456,983.65215378
1509.3312,141
1506.336,50.3658124
1500.9696,616.70134331
