1640.26935,1942.46291539
1631.6685000000002,144.54898294
1620.4499999999998,278.522909
1620.2007,4000
1617.7077,5000
1606.9878,4312
1605.4919999999997,835.56872701
1602.6250499999999,214.4762
1597.2651,4.799
1595.52,75.37547949
1581.68385,4.799
1574.8281000000002,21.60580177
1569.5928,1310.586953
1564.1082,594
1558.8729,76.0020496
1557.8757,4.39e-05
1542.54375,9.696
1536.8098499999999,970.88772917
1536.6852,2167.37865112
1535.4387,550
1526.08995,21.99
1519.4835,31.88818135
1513.87425,22.73840056
1508.1403500000001,1083.68932556
1508.0157,150.78018295
1507.7664,143.53155816
1507.64175,983.65215378
1507.5171,141
1504.5255000000002,50.3658124
