1644.08546,1942.46291539
1635.4646,144.54898294
1624.2199999999998,278.522909
1623.97012,4000
1621.4713199999999,5000
1610.72648,4312
1609.2271999999998,835.56872701
1600.98116,4.799
1593.98452,60.3584
1585.36366,4.799
1578.49196,21.60580177
1573.2444799999998,1310.586953
1567.74712,594
1562.49964,288
1561.87494,970.4020496
1561.5001200000002,4.39e-05
1546.1325,9.696
1523.0185999999999,31.88818135
1521.1445,983.16836246
1521.01956,2729.37517678
1520.89462,999.99997401
1517.3962999999999,22.73840056
1511.64906,1364.68758839
1511.52412,150.78018295
1511.27424,143.53155816
1511.1493,983.65215378
1511.0243600000001,141
1508.0258000000001,50.3658124
1502.65338,616.70134331
