1627.2179,144.54898294
1616.0299999999997,278.522909
1615.78138,4000
1613.2951799999998,5000
1605.46365,297.3576
1602.60452,4312
1601.1127999999999,835.56872701
1592.90834,4.799
1591.168,75.37547949
1577.36959,4.799
1570.5325400000002,21.60580177
1565.3115199999997,1310.586953
1559.84188,594
1554.62086,288
1553.99931,970.4020496
1553.6263800000002,4.39e-05
1538.33625,9.696
1531.6235100000001,971.51812458
1531.4992000000002,1795.5808816
1527.89421,917.66999086
1527.7699,999.99997401
1515.3389,31.88818135
1509.74495,22.73840056
1503.90238,150.78018295
1503.65376,143.53155816
1503.52945,983.65215378
1503.40514,141
1500.4217,50.3658124
1495.07637,616.70134331
