1642.1116100000002,1942.46291539
1633.5011000000002,144.54898294
1622.2699999999998,278.522909
1622.02042,4000
1619.52462,5000
1610.53974,25.081008
1608.79268,4312
1607.2951999999998,835.56872701
1599.05906,4.799
1583.46031,4.799
1576.59686,21.60580177
1571.35568,1310.586953
1565.86492,594
1560.62374,288
1559.99979,970.4020496
1559.62542,4.39e-05
1544.27625,9.696
1524.80901,979.62802299
1524.68422,2724.51667254
1523.5611099999999,1362.58908853
1523.43632,999.99997401
1521.1901,31.88818135
1515.57455,22.73840056
1509.70942,150.78018295
1509.45984,143.53155816
1509.33505,983.65215378
1509.21026,141
1506.2153,50.3658124
1500.84933,616.70134331
