1631.2758000000001,144.54898294
1620.06,278.522909
1619.81076,4000
1617.31836,5000
1610.7135,224.2523
1606.60104,4312
1605.1055999999999,835.56872701
1596.88068,4.799
1595.136,75.37547949
1581.3031799999999,4.799
1574.44908,21.60580177
1569.2150399999998,1310.586953
1563.73176,594
1558.49772,288
1557.87462,970.4020496
1557.5007600000001,4.39e-05
1542.1725,9.696
1529.58588,975.23829338
1529.4612600000003,2263.56120236
1528.09044,1171.69716689
1527.96582,999.99997401
1519.1178,31.88818135
1513.5099,22.73840056
1507.65276,150.78018295
1507.4035199999998,143.53155816
1507.2789,983.65215378
1507.15428,141
1504.1634000000001,50.3658124
1498.80474,616.70134331
