1626.0398000000002,144.54898294
1614.86,278.522909
1614.61156,4000
1612.12716,5000
1608.77322,496.3727
1603.92864,295.7863
1601.44424,4312
1599.9535999999998,835.56872701
1591.7550800000001,4.799
1590.0159999999998,75.37547949
1576.22758,4.799
1569.3954800000001,21.60580177
1564.1782399999997,1310.586953
1558.71256,594
1553.49532,76.0020496
1552.5015600000002,4.39e-05
1537.2225,9.696
1517.09886,980.10929443
1516.9746400000001,2708.09654967
1516.35354,1354.15766194
1516.22932,999.99997401
1514.2418,31.88818135
1508.6519,22.73840056
1502.81356,150.78018295
1502.56512,143.53155816
1502.4409,983.65215378
1502.3166800000001,141
1499.3354000000002,50.3658124
1493.99394,616.70134331
