1617.07,278.522909
1616.82122,4000
1615.32854,15.0693216
1614.33342,5000
1610.60172,25.081008
1605.75051,125.40504
1603.63588,4312
1602.1431999999998,835.56872701
1593.93346,4.799
1578.38471,4.799
1571.5432600000001,21.60580177
1566.3188799999998,1310.586953
1560.84572,594
1555.62134,288
1554.99939,970.4020496
1554.62622,4.39e-05
1539.32625,9.696
1531.1165099999998,972.46525412
1530.9921199999999,1914.8966461
1529.00188,1007.20733041
1516.3140999999998,31.88818135
1510.7165499999999,22.73840056
1504.87022,150.78018295
1504.62144,143.53155816
1504.49705,983.65215378
1504.37266,141
1501.3873,50.3658124
1496.03853,616.70134331
1495.91414,591.47941959
