1647.3752100000002,1942.46291539
1638.7371,144.54898294
1627.4699999999998,278.522909
1627.21962,4000
1624.71582,5000
1613.94948,4312
1612.4471999999998,835.56872701
1604.1846600000001,4.799
1598.1755400000002,325.7027
1588.53591,4.799
1581.65046,21.60580177
1576.3924799999998,1310.586953
1570.88412,594
1565.62614,288
1565.00019,970.4020496
1564.62462,4.39e-05
1549.22625,9.696
1526.0661,31.88818135
1521.55926,984.86710654
1521.43407,2731.70012217
1520.43255,22.73840056
1515.55014,1368.29215148
1515.42495,999.99997401
1514.54862,150.78018295
1514.2982399999999,143.53155816
1514.1730499999999,983.65215378
1514.0478600000001,141
1511.0433,50.3658124
1505.66013,616.70134331
