1626.3016000000002,144.54898294
1615.12,278.522909
1614.87152,4000
1612.38672,5000
1608.16256,28.30730915
1603.3172,141.53654573
1601.70208,4312
1600.2111999999997,835.56872701
1592.01136,4.799
1590.272,75.37547949
1576.48136,4.799
1569.6481600000002,21.60580177
1564.4300799999999,1310.586953
1558.96352,594
1553.74544,76.0020496
1552.7515200000003,4.39e-05
1537.47,9.696
1514.4856,31.88818135
1508.8948,22.73840056
1506.03728,2717.9765079
1505.91304,987.54845416
1503.80096,1359.87024851
1503.67672,999.99997401
1503.05552,150.78018295
1502.80704,143.53155816
1502.6828,983.65215378
1502.55856,141
1499.5768,50.3658124
1494.23448,616.70134331
