1643.95387,1942.46291539
1635.3337000000001,144.54898294
1624.09,278.522909
1623.84014,4000
1621.34154,5000
1610.5975600000002,4312
1609.0983999999999,835.56872701
1604.1012,62.772736
1600.85302,4.799
1585.23677,4.799
1578.3656200000003,21.60580177
1573.11856,1310.586953
1567.62164,594
1562.37458,288
1561.74993,970.4020496
1561.37514,4.39e-05
1546.00875,9.696
1535.8894200000002,973.65176614
1535.7644899999998,2064.20377286
1534.39026,1032.10188643
1534.26533,999.99997401
1527.5191100000002,22.02
1522.8967,31.88818135
1517.27485,22.73840056
1511.40314,150.78018295
1511.15328,143.53155816
1511.02835,983.65215378
1510.90342,141
1507.9051000000002,50.3658124
