1634.3478,1942.46291539
1625.778,144.54898294
1614.6,278.522909
1614.3516,4000
1611.8676,5000
1609.3836,100.54635695
1601.1864,4312
1599.696,835.56872701
1591.4988,4.799
1589.76,75.37547949
1575.9738,4.799
1569.1428,21.60580177
1563.9263999999998,1310.586953
1558.4615999999999,594
1553.2452,76.0020496
1552.2516,4.39e-05
1536.975,9.696
1527.5358,973.25594056
1527.4116,2453.77520253
1522.9404,1276.28128281
1522.8162,999.99997401
1513.998,31.88818135
1508.4089999999999,22.73840056
1502.5716,150.78018295
1502.3231999999998,143.53155816
1502.199,983.65215378
1502.0748,141
1499.094,50.3658124
1493.7534,616.70134331
