1636.1900600000001,1942.46291539
1627.6106000000002,144.54898294
1616.4199999999998,278.522909
1616.17132,4000
1613.68452,5000
1602.99128,4312
1601.7478800000001,240
1601.4991999999997,835.56872701
1593.29276,4.799
1577.75026,4.799
1570.9115600000002,21.60580177
1565.6892799999998,1310.586953
1560.21832,594
1554.99604,288
1554.37434,970.4020496
1554.00132,4.39e-05
1538.7075,9.696
1515.7046,31.88818135
1513.2178000000001,2729.81771835
1511.10402,1365.68387232
1510.97968,999.99997401
1510.1093,22.73840056
1504.26532,150.78018295
1504.0166399999998,143.53155816
1503.8923,983.65215378
1503.7679600000001,141
1500.7838000000002,50.3658124
1495.43718,616.70134331
1495.31284,591.47941959
